code_station,libelle_station,code_departement,libelle_departement,code_commune,libelle_commune,code_region,libelle_region,code_bassin,libelle_bassin,code_cours_eau,libelle_cours_eau,code_campagne,code_reseau,libelle_reseau,code_ecoulement,libelle_ecoulement,longitude,latitude,date_campagne,nombre_modalite_ecoulement,code_type_campagne,libelle_type_campagne,uri_reseau,Annee
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,93301,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2019-11-27,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,92604,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2019-10-25,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,92100,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2019-09-28,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,91608,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2019-09-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,90658,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2019-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,89555,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2019-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,88367,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2019-06-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,87412,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2019-05-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,83861,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2018-09-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,82352,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2018-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,81408,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2018-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,80552,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2018-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,79357,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2018-05-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,78004,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2017-11-27,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,78003,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2017-10-27,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,76314,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2017-09-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,75109,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2017-08-22,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,74201,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2017-07-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,72959,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2017-06-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,72164,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2017-05-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,71700,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2017-04-26,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,71400,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2017-03-24,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,71250,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2017-02-23,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,71000,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2017-01-01,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,70251,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2016-11-02,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2016
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,69402,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2016-09-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,68375,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2016-08-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,68235,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2016-07-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,68127,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2016-06-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,67912,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2016-05-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,67611,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2015-11-25,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2015
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,67600,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2015-10-28,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2015
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,67501,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2015-09-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,67420,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2015-08-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,67269,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2015-07-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,67031,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2015-06-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,66905,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2015-05-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,65461,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2014-09-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,64752,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2014-08-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,63867,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2014-07-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,62866,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2014-06-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,61955,0000000134,Onde OFB,1,Ecoulement visible,1.692292364,49.783014216,2014-05-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,1208,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2013-09-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,1057,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2013-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,978,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2013-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,883,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2013-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,767,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2013-05-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,624,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2012-09-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,623,0000000134,Onde OFB,1f,Ecoulement visible faible,1.692292364,49.783014216,2012-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,622,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2012-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,621,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2012-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
G0120001,Méline à Marques,76,Seine-Maritime,76411,MARQUES,28,Normandie,03,Seine-Normandie,G0120650,Fossé de Barques,620,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.692292364,49.783014216,2012-05-22,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2012
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,97160,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2023-04-21,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,97111,0000000134,Onde OFB,3,Assec,1.566802171,49.825164571,2023-03-24,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,97007,0000000134,Onde OFB,3,Assec,1.566802171,49.825164571,2022-11-29,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,96940,0000000134,Onde OFB,3,Assec,1.566802171,49.825164571,2022-10-23,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,96763,0000000134,Onde OFB,3,Assec,1.566802171,49.825164571,2022-09-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,96657,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2022-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,96440,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2022-07-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,96340,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2022-06-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,96203,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2022-05-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,96102,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2022-04-28,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,95947,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2021-09-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,95805,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2021-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,95704,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2021-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,95546,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2021-06-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,95470,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2021-05-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,95145,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2020-09-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,94977,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2020-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,94855,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2020-07-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,94648,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2020-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,94536,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.566802171,49.825164571,2020-05-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,93301,0000000134,Onde OFB,3,Assec,1.566802171,49.825164571,2019-11-27,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,92604,0000000134,Onde OFB,3,Assec,1.566802171,49.825164571,2019-10-25,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,92100,0000000134,Onde OFB,3,Assec,1.566802171,49.825164571,2019-09-28,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,91608,0000000134,Onde OFB,3,Assec,1.566802171,49.825164571,2019-09-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
G1100001,Yères à Aubermesnil,76,Seine-Maritime,76029,AUBERMESNIL-AUX-ERABLES,28,Normandie,03,Seine-Normandie,G11-0400,L'Yeres,90658,0000000134,Onde OFB,3,Assec,1.566802171,49.825164571,2019-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
